text,emotion
To absolutnie cudowne uczucie!,szczesliwy
Znowu wszystko na marne,zly
Ta chwila odpoczynku wypelnia mnie spokojem.,kontemplujacy
Rownowaga wypelnia moje serce.,kontemplujacy
Nie mam sily na dalsza walke.,smutny
Jestem pelen radosci i szczescia!,szczesliwy
Jestem pelen energii!,szczesliwy
To absolutnie wyjatkowa chwila!,szczesliwy
Prosze poczekac chwile,neutralny
Kazdy moment w tej chwili daje mi poczucie spokoju i harmonii.,kontemplujacy
To sie uda,neutralny
Nie potrafie zapanowac nad tym uczuciem,przerazony
To nie ma sensu,zly
Nie moge tego zniesc,zly
Uczucie spokoju wypelnia kazda komorke mojego ciala.,kontemplujacy
Skontaktuje sie z toba pozniej,neutralny
Jestem zmeczony ta walka.,smutny
Potrzebuje wiecej czasu,neutralny
To jak wyjatkowy moment!,szczesliwy
Jestem pelen emocji!,szczesliwy
Nie potrafie zapomniec.,smutny
Jestem pelen emocji!,szczesliwy
To wszystko jest takie trudne.,smutny
To jest katastrofa,przerazony
Kazdy moment odpoczynku pozwala mi poczuc gleboka harmonie.,kontemplujacy
Kazdy oddech w tej chwili przynosi mi poczucie wewnetrznej harmonii.,kontemplujacy
To wymaga przemyslenia,neutralny
To wszystko jest po prostu do niczego,zly
To wprost niewiarygodne!,zaskoczony
Znowu wszystko sie posypalo,zly
Zaraz przekaze odpowiedz,neutralny
Jestem pelen optymizmu i ekscytacji!,szczesliwy
To jak najlepsza przygoda!,szczesliwy
Jakie to wszystko jest niezrozumiale piekne.,kontemplujacy
Co za cudowna okazja!,szczesliwy
Nie mam sily na dalsze wyzwania.,smutny
Zaraz sie zawale!,przerazony
Kazda chwila to lekcja pokory.,kontemplujacy
Zaraz nie wytrzymam tego napiecia!,przerazony
Jak to moglo sie zdarzyc?,zdegustowany
Czuje sie jednym z ta przestrzenia.,kontemplujacy
Jak to mozna bylo zrobic?,zdegustowany
Zaraz bedziemy mieli odpowiedz,neutralny
Zaraz strace kontrole!,przerazony
Podam ci wiecej informacji wkrotce,neutralny
Takiego czegos sie nie spodziewalem! ,zaskoczony
To jest straszne,przerazony
To jest koszmar,przerazony
Moje zycie stracilo sens w oczach innych.,smutny
Zajme sie tym pozniej,neutralny
To najlepszy moment mojego zycia!,szczesliwy
To przekracza wszelkie moje pojecie,przerazony
Znowu wszystko na nic,zly
Po prostu mam tego dosc,zly
Zaraz juz nie bede mial sil!,przerazony
Zaraz wroce z odpowiedzia,neutralny
To naprawde niesamowite!,szczesliwy
To uczucie wchodzi we mnie jak nieproszony gosc,przerazony
Nie ma sensu walczyc.,smutny
Znowu zawiodlem,zly
Za moment wroce do tego,neutralny
Jestem przygnieciony rzeczywistoscia.,smutny
Ukojenie wypelnia moje cialo.,kontemplujacy
Zajmuje sie tym pozniej,neutralny
Zaraz zgine!,przerazony
To miejsce jest jak balsam dla duszy.,kontemplujacy
Naprawde tak sie stalo?,zaskoczony
Sprawdze to pozniej,neutralny
Nie widze zadnych perspektyw na przyszlosc.,smutny
To jak spelnienie marzen!,szczesliwy
Zachwycam sie tym!,szczesliwy
To jak absolutnie niesamowite!,szczesliwy
Za moment bedziemy wiedzieli,neutralny
Za moment bedziemy wiedzieli,neutralny
Nie jestem w stanie tego ogarnac,przerazony
To mnie calkowicie rozczarowuje. ,zdegustowany
To cos cudownego!,zaskoczony
To wywraca wszystkie moje dotychczasowe przekonania! ,zaskoczony
Skontaktuje sie z kims w tej sprawie,neutralny
Prosze poczekac chwile,neutralny
Czuje sie beznadziejnie.,smutny
Zawiodlem siebie.,smutny
To uczucie jest jak noc bez konca,przerazony
Jestem pelen ekscytacji i radosci!,szczesliwy
To uczucie mnie niszczy,przerazony
Jestem pelen entuzjazmu!,szczesliwy
To jak cudowna okazja!,szczesliwy
To spelnienie moich marzen!,szczesliwy
To jest naprawde cos!,zaskoczony
Znowu to sie dzieje,zly
Znowu wszystko poszlo nie tak,zly
Jestem pelen optymizmu!,szczesliwy
Co sie dzieje?!,przerazony
Zaraz padne!,przerazony
To jest po prostu niesamowite! ,zaskoczony
To cudowny moment!,szczesliwy
Za chwile podam odpowiedz,neutralny
Znowu musze to naprawic,zly
Nie moge na to patrzec,zdegustowany
Potrzebuje kilku minut na odpowiedz,neutralny
Po prostu nie moge tego przelknac,zdegustowany
Moje zycie jest pelne pustki.,smutny
Po prostu wyjatkowe!,szczesliwy
To mnie przytlacza.,smutny
Trzeba to jeszcze ustalic,neutralny
To jest naprawde straszne!,przerazony
Zaraz znajde odpowiedz,neutralny
Nic juz nie ma sensu.,smutny
Po prostu chce odejsc.,smutny
Jakie to wszystko jest tajemnicze i piekne.,kontemplujacy
To jest tak nie fair,zly
Sprawdze szczegoly pozniej,neutralny
Zaraz umre z tego strachu!,przerazony
To wszystko mnie przerasta.,smutny
Po prostu nie wytrzymam juz tej sytuacji,zly
Zaraz znikne!,przerazony
Jestem pelen szczescia!,szczesliwy
Jestem przepelniony radoscia i duma!,szczesliwy
To absolutnie nierealne!,zaskoczony
Jak mozna pozwolic na cos takiego?,zdegustowany
Jak mozna byc tak glupim? ,zdegustowany
Zaraz to wyjasnie,neutralny
Nie potrafie sie oprzec temu uczuciu,przerazony
Nie mam sily na nic.,smutny
Nie potrafie wyjsc z tego stanu,przerazony
Zaraz to rozwiaze,neutralny
Spokoj tej chwili wypelnia moje serce i umysl.,kontemplujacy
W tej chwili czuje sie zwiazany z otaczajacym mnie swiatem.,kontemplujacy
To uczucie przytlacza mnie w kazdej sekundzie,przerazony
Znowu musze zaczynac od nowa.,smutny
Zglosze to odpowiednim osobom,neutralny
To jest niewiarygodne,przerazony
Przestrzen wypelnia mnie poczuciem pelnej harmonii i spokoju.,kontemplujacy
Nie moge poradzic sobie z tym strachem,przerazony
Cala sytuacja to porazka,zdegustowany
To jest straszne,przerazony
Znowu cos sie nie udalo,zly
Nie ogarniam tego absurdu,zdegustowany
To jest mozliwe do rozwiazania,neutralny
Jestem pelen emocji!,szczesliwy
Co mam zrobic?,przerazony
Po prostu wspaniale!,szczesliwy
Po prostu brak slow,zdegustowany
Znowu wszystko w moim zyciu sie skomplikowalo.,smutny
Czuje sie zupelnie sam.,smutny
Jestem pelen szczescia!,szczesliwy
To absolutnie genialne!,szczesliwy
Nie moge tego przezyc!,przerazony
Zaraz sprawdze,neutralny
Jak mozna dopuscic do czegos takiego? ,zdegustowany
To naprawde mnie przygnebilo. ,zdegustowany
To absolutnie fantastyczne!,szczesliwy
Jestem calkowicie wyczerpany,zly
Zajmijmy sie tym pozniej,neutralny
Jestem pelen entuzjazmu!,szczesliwy
Nie wierze w to,przerazony
To jest takie trudne.,smutny
Znowu wszystko sie popsulo,zly
Chwila spokoju wypelnia mnie poczuciem pelnej rownowagi.,kontemplujacy
To mnie doprowadza do rozpaczy,zdegustowany
Nie potrafie tego zaakceptowac. ,zdegustowany
Jestem pelen pozytywnych emocji!,szczesliwy
Zawiodlem samego siebie.,smutny
Kazda chwila tej ciszy wypelnia mnie poczuciem glebokiego odpoczynku.,kontemplujacy
Znowu wszystko mnie przeroslo.,smutny
Nie mam nadziei na przyszlosc.,smutny
Nie potrafie znalezc nadziei.,smutny
Zaraz sie cos stanie!,przerazony
Za moment znajde rozwiazanie,neutralny
To jak absolutnie wyjatkowa chwila!,szczesliwy
To kompletny brak kompetencji,zdegustowany
To jest wyjatkowe!,zaskoczony
Jestem tak sfrustrowany,zly
To nie miesci mi sie w glowie,zdegustowany
To musze jeszcze sprawdzic,neutralny
Zaraz sie to skonczy!,przerazony
Jestem pelen emocji i energii!,szczesliwy
To jest po prostu wspaniale!,zaskoczony
To jest jak dlawiacy strach,przerazony
Znowu cos mi sie nie udalo!,zly
Tragedia,zdegustowany
To absolutnie wyjatkowy moment!,szczesliwy
To wspaniala chwila!,szczesliwy
To prawdziwe blogoslawienstwo!,szczesliwy
Zaraz wybuchne ze strachu!,przerazony
Znowu wszystko na marne,zly
Patrze na gwiazdy i mysle o wszechswiecie.,kontemplujacy
To wyglada tragicznie,zdegustowany
Zaraz wszystko sie zawali!,przerazony
Skontaktuje sie z kims w tej sprawie,neutralny
To naprawde dziala?,zaskoczony
Po tym wszystkim czuje sie calkowicie bezsilny. ,zdegustowany
To jest nie do uwierzenia!,zaskoczony
Zaraz wroce do tematu,neutralny
Zaraz sie tym zajme,neutralny
To najlepsza decyzja mojego zycia!,szczesliwy
Zajmijmy sie tym kroku po kroku,neutralny
Nie potrafie tego zniesc!,przerazony
Chcialbym dowiedziec sie wiecej,neutralny
To wszystko mnie przytlacza i frustruje!,zly
Z kazdym momentem odpoczynku czuje sie bardziej zharmonizowany.,kontemplujacy
Zaraz cos sie wydarzy!,przerazony
Jestem zniesmaczony,zdegustowany
Po prostu nie wytrzymam tego. ,zdegustowany
To jest niewiarygodne,zdegustowany
Z kazdym oddechem czuje sie spokojny i zrelaksowany.,kontemplujacy
To uczucie jest jak przerazajacy sen,przerazony
Spokoj tej chwili wypelnia mnie wewnetrzna rownowaga.,kontemplujacy
Zaraz to zalatwie,neutralny
Jestem pelen radosci!,szczesliwy
Zaraz wybuchne ze strachu!,przerazony
Kazdy oddech w tej chwili wypelnia mnie spokojem i rownowaga.,kontemplujacy
To jest kompletny zwrot akcji!,zaskoczony
Nie moge tego zrozumiec,przerazony
To mi po prostu nie pasuje. ,zdegustowany
Po prostu nie wytrzymam juz tej sytuacji,zly
To rozbija mnie emocjonalnie,przerazony
Kazda mysl tutaj jest czysta i przejrzysta.,kontemplujacy
Zaraz zacznie sie cos strasznego!,przerazony
To nie daje mi spokoju,zdegustowany
To uczucie przytlacza kazda mysl,przerazony
To jak najpiekniejsza chwila!,szczesliwy
Zaraz to ogarniemy,neutralny
To wykracza poza wszelkie standardy,zdegustowany
Nie potrafie znalezc drogi do siebie.,smutny
Po prostu nie mam juz sil,zly
To jest nie do przyjecia,zdegustowany
To wymaga kilku minut,neutralny
Przygotuje odpowiedz,neutralny
To jest wiecej niz tylko widok.,kontemplujacy
Jestem pelen energii!,szczesliwy
Potrzebuje chwili na refleksje,neutralny
Znowu jestem sam ze swoimi myslami.,smutny
To absolutnie najlepszy wybor!,szczesliwy
Po prostu czuje sie zdruzgotany,zly
Nie moge tego zniesc,zly
To jest do omowienia pozniej,neutralny
Jestem pelen szczescia!,szczesliwy
To jest idealne miejsce na odpoczynek.,kontemplujacy
To mnie wykonczy,zly
To zupelnie przeroslo moje najskrytsze nadzieje!,zaskoczony
Trzeba to dokladnie sprawdzic,neutralny
Za chwile to rozwiaze,neutralny
To najlepszy dzien w moim zyciu!,szczesliwy
To jak najlepszy wybor w moim zyciu!,szczesliwy
Jestem pelen wdziecznosci za ten dzien!,szczesliwy
To mnie przerasta!,przerazony
Jakie to wszystko jest spokojne i ciche.,kontemplujacy
Nie potrafie znalezc w sobie spokoju,przerazony
Nie mam nadziei na nic.,smutny
Zaraz to zrobimy,neutralny
Zajmijmy sie tym spokojnie,neutralny
To jak wspanialy dzien!,szczesliwy
Jestem pelen radosci!,szczesliwy
To jest beznadziejne,zly
To mnie calkowicie przeroslo.,smutny
To jak cudowna chwila!,szczesliwy
To cudowny dzien pelen radosci!,szczesliwy
Zgubilam wiare w siebie.,smutny
Jestem pelen radosci i pozytywnych emocji!,szczesliwy
To wymaga dalszej weryfikacji,neutralny
Po prostu nie potrafie tego zniesc,zly
Zaskoczylo mnie to do granic mozliwosci! ,zaskoczony
Za moment sprawdze,neutralny
Spokoj umyslu przynosi najwieksza radosc.,kontemplujacy
Co sie dzieje?!,przerazony
Kazda sekunda to nowe odkrycie.,kontemplujacy
Jestem pelen entuzjazmu i radosci!,szczesliwy
Z kazdym oddechem czuje sie bardziej zharmonizowany.,kontemplujacy
Nie potrafie przestac myslec o tym strachu,przerazony
Rownowaga panuje w kazdym moim ruchu.,kontemplujacy
Znowu to sie dzieje,zly
Patrzenie na plynaca rzeke pozwala mi poczuc sie czescia wiekszego cyklu zycia.,kontemplujacy
Znowu czuje sie zniechecony,zly
To musze jeszcze zweryfikowac,neutralny
Za moment to sprawdze,neutralny
Jak mozna byc takim idiota?,zdegustowany
To cudowny czas pelen nadziei!,szczesliwy
To idealny moment!,szczesliwy
To wymaga dodatkowych ustalen,neutralny
To mnie przerasta. ,zdegustowany
Nie spodziewalem sie czegos takiego!,zaskoczony
Musze to omowic z kims,neutralny
To jest absolutnie zaskakujace w najlepszym sensie!,zaskoczony
Znowu wszystko sie wali na moja glowe!,zly
To jak najgorszy horror,przerazony
Patrze na otaczajacy mnie swiat i odczuwam cisze.,kontemplujacy
Jestem pelen energii!,szczesliwy
To uczucie zzera mnie od srodka,przerazony
Zaraz pojde w zawal!,przerazony
Zaraz cos strasznego sie stanie!,przerazony
Za chwile to rozwiazemy,neutralny
Zaraz dostane ataku paniki!,przerazony
Skontaktuje sie z kims w tej sprawie,neutralny
Nie wytrzymam tego dluzej,zly
Jestem pelen entuzjazmu!,szczesliwy
Zaraz wybuchne z leku!,przerazony
To uczucie wypelnia mnie niepokojem,przerazony
To najlepsza decyzja w moim zyciu!,szczesliwy
Prosze o moment cierpliwosci,neutralny
Chwila odpoczynku przywraca mi poczucie spokoju i rownowagi.,kontemplujacy
Potrzebuje chwile czasu,neutralny
Jestem pelen szczescia!,szczesliwy
Jestem pelen emocji i szczescia!,szczesliwy
Jestem pelen optymizmu!,szczesliwy
Znowu wszystko sie komplikuje,zly
To jest poprostu przygnebiajace,zdegustowany
To mnie zniecheca,zdegustowany
Zalatwimy to pozniej,neutralny
Znowu wszystko sie zepsulo,zly
To kompletnie nie do przyjecia,zdegustowany
To jest po prostu zbyt wiele do zniesienia,zdegustowany
Sprawdze to za chwile,neutralny
Jestem pelen zadowolenia!,szczesliwy
To absolutnie najlepszy moment!,szczesliwy
To wymaga weryfikacji,neutralny
Nie czuje sie bezpiecznie!,przerazony
Znowu czuje sie przegrany.,smutny
Skontaktuje sie z kims odpowiedzialnym pozniej,neutralny
To uczucie zamraza kazdy moj ruch,przerazony
Jestem pelen entuzjazmu!,szczesliwy
Pelna cisza wypelnia mnie poczuciem wewnetrznej harmonii.,kontemplujacy
To mnie calkowicie przygnebia. ,zdegustowany
Zalatwimy to na spokojnie,neutralny
To nie ma sensu,zdegustowany
Jakie to wszystko jest piekne w swej prostocie.,kontemplujacy
Nie potrafie juz tego zniesc,zly
Nie mam juz nic do stracenia.,smutny
To jak najlepszy wybor w moim zyciu!,szczesliwy
Zaraz zwariuje z tego leku!,przerazony
Chcialbym cofnac czas.,smutny
Zajmuje sie tym po spotkaniu,neutralny
To przerasta wszelkie normy,zdegustowany
Potrzebuje wiecej danych,neutralny
Zaraz do tego wroce,neutralny
Jestem pelen entuzjazmu i nadziei!,szczesliwy
Co bedzie dalej?!,przerazony
Nie moge znalezc spokoju w sobie.,smutny
Zacznijmy od poczatku,neutralny
To absolutnie wspaniala chwila!,szczesliwy
Zaraz nie wytrzymam!,przerazony
Chcialbym sie cofnac do lepszych dni.,smutny
To jakby swiat mnie pochlanial,przerazony
To absolutnie nie miesci sie w moich wyobrazeniach! ,zdegustowany
Nie moge tego zniesc,zdegustowany
Nie mam juz sily na walke.,smutny
Kazdy listek opowiada swoja historie.,kontemplujacy
Nie potrafie sie uspokoic,przerazony
To wywraca cala sytuacje do gory nogami!,zaskoczony
Pelnia ciszy wypelnia mnie wewnetrznym spokojem.,kontemplujacy
Moj boze,przerazony
Kazdy widok to czysta inspiracja.,kontemplujacy
Jestem pelen radosci i entuzjazmu!,szczesliwy
To idealny czas na swietowanie!,szczesliwy
Czy czlowiek moze naprawde zrozumiec sens swojego zycia?,kontemplujacy
Znowu wszystko sie nie udalo,zly
Zdecydowanie jestem rozczarowany,zdegustowany
Chwile milczenia sa dla mnie czasem odkrywania siebie.,kontemplujacy
Kazdy oddech daje mi poczucie spokoju.,kontemplujacy
Zaraz to wyjasnie,neutralny
Jak to mozliwe?,zly
Stracilem cos waznego.,smutny
Czuje sie czescia tej harmonii.,kontemplujacy
To jest niesprawiedliwe!,zly
Nie mam juz nadziei na przyszlosc.,smutny
Co za radosc!,szczesliwy
Jestem zly na wszystkich,zly
Jestem zachwycony wszystkim wokol!,szczesliwy
To idealny dzien na spelnianie marzen!,szczesliwy
Jestem pelen energii!,szczesliwy
Jestem pelen radosci!,szczesliwy
To jak cudowna okazja!,szczesliwy
Po prostu cudowne chwile!,szczesliwy
Jakie to wszystko jest niesamowite.,kontemplujacy
Moje zycie stalo sie szaroscia.,smutny
Po prostu to wszystko mnie przerasta,zly
Potrzebuje kilku minut,neutralny
Znowu jestem sam ze swoim bolem.,smutny
Trzeba to jeszcze zweryfikowac,neutralny
Jestem pelen emocji!,szczesliwy
Po prostu nie mam sil na to,zly
Czuje sie jakby wszystko mnie przygniatalo.,smutny
Jestem pelen emocji i radosci!,szczesliwy
Jestem pelen szczescia i milosci!,szczesliwy
To przytlacza wszystkie moje zmysly,przerazony
To uczucie wciaga mnie w ciemnosc,przerazony
To jest nie do zaakceptowania,zdegustowany
Potrzebuje wiecej czasu na przemyslenie,neutralny
To jak spelnione marzenie!,szczesliwy
Zajmuje sie tym za chwile,neutralny
Jestem zaskoczony na plus!,zaskoczony
Za chwile to omowie,neutralny
Jak mozna bylo do tego dopuscic?,zdegustowany
Nie mam juz sily,zly
Znowu wszystko zawiodlo,zly
Jestem tak podekscytowany!,szczesliwy
To jest nie do wytrzymania,zdegustowany
To jest po prostu porazka,zly
Zajmuje sie tym po rozmowie,neutralny
Sprawdze to wkrotce,neutralny
To wszystko mnie wyczerpuje.,smutny
To jak spelnienie marzenia!,szczesliwy
Zaraz to zrobie,neutralny
To jest totalnie pozytywne!,zaskoczony
Zaraz strace kontrole!,przerazony
Prosze chwile poczekac,neutralny
Kazdy promien slonca dodaje ciepla.,kontemplujacy
Przestrzen wokol mnie daje mi poczucie pelnej harmonii.,kontemplujacy
Jestem pelen ekscytacji!,szczesliwy
Nie wytrzymam tego dluzej!,zly
Zawiodlem wszystkich wokol siebie.,smutny
Zajmuje sie tym pozniej,neutralny
Zaraz zwariuje!,przerazony
Zglosze to po analizie,neutralny
Nie wierze w ten brak profesjonalizmu,zdegustowany
Jestem pelen szczescia!,szczesliwy
Spokoj tej chwili pozwala mi poczuc sie w pelni zharmonizowanym.,kontemplujacy
To uczucie jest jak lodowata woda w moich zylach,przerazony
Nie moge tego zniesc,przerazony
Znowu mnie to spotkalo.,smutny
Po prostu tego nie moge zrozumiec,zly
Zaraz wracam,neutralny
Zaraz zajme sie tym zadaniem,neutralny
Zaraz oszaleje!,przerazony
To jak spelnione marzenie!,szczesliwy
Skontaktuje sie z odpowiednia osoba,neutralny
Jestem pelen zachwytu!,szczesliwy
Zaraz zwariuje!,przerazony
Zaraz cos sie wydarzy!,przerazony
Nie moge juz na to patrzec,zdegustowany
Strach mnie przeraza do szpiku kosci!,przerazony
Zawiodlem siebie na kazdym kroku.,smutny
Jestem pelen radosci!,szczesliwy
To miejsce przenika mnie spokojem.,kontemplujacy
Nie potrafie znalezc nadziei.,smutny
To miejsce ma w sobie cos niezwyklego.,kontemplujacy
Znowu czuje sie calkowicie bezradny!,zly
Po prostu nie jestem w stanie tego zaakceptowac. ,zdegustowany
Skontaktuje sie z kims w tej sprawie,neutralny
Znowu musze stawiac czola tej glupocie!,zly
To uczucie nie daje mi spokoju!,przerazony
Skontaktuje sie z odpowiednimi osobami,neutralny
Znowu wszystko sie zmienia na gorsze,zly
Po prostu mam tego dosyc,zly
Naprawde? To niesamowite!,zaskoczony
Znowu wszystko traci dla mnie sens.,smutny
Z kazdym oddechem czuje sie bardziej w zgodzie ze soba.,kontemplujacy
Zaraz oszaleje ze strachu!,przerazony
To przekroczylo moje wszelkie oczekiwania!,zaskoczony
Nie moge sobie z tym poradzic,przerazony
Jestem pelen energii!,szczesliwy
To wspaniala chwila!,szczesliwy
Zaraz cos sie stanie!,przerazony
Potrzebuje wiecej czasu,neutralny
Jestem pelen szczescia i radosci!,szczesliwy
To jest nie do uwierzenia,przerazony
Czuje sie wypalony.,smutny
Po prostu czuje sie w pulapce.,zly
Jestem pelen wdziecznosci za kazda chwile!,szczesliwy
Serce bije spokojnie w rytmie relaksu.,kontemplujacy
Kazdy oddech w tym momencie jest jak przypomnienie o istnieniu tu i teraz.,kontemplujacy
Zajmuje sie tym po konsultacjach,neutralny
To przeraza mnie bardziej niz cokolwiek,przerazony
To jest niemozliwe do ogarniecia,przerazony
Nie wytrzymam tego znowu,zdegustowany
To uczucie mnie przygniata jak kamien,przerazony
Jestem wykonczony ta cala sytuacja.,zly
To naprawde nie do zaakceptowania. ,zdegustowany
Nie potrafie stawic temu czola,przerazony
To jest kompletnie niedorzeczne,zdegustowany
Zaraz wyjasnie,neutralny
Nie umiem sobie z tym poradzic.,smutny
To jak najlepszy wybor!,szczesliwy
To jak wspaniala przygoda!,szczesliwy
Jestem absolutnie szczesliwy!,szczesliwy
Zaraz dostane ataku paniki!,przerazony
Po prostu nie moge tego zniesc,zly
To jak spelnione marzenie!,szczesliwy
Mozemy to rozwiazac,neutralny
To naprawde wykracza poza moje wyobrazenia!,zaskoczony
To mnie calkowicie zaskoczylo!,zaskoczony
Oszalalem przez to,zdegustowany
Zajmijmy sie tym krok po kroku,neutralny
Kazdy widok jest pelny znaczenia.,kontemplujacy
Z kazdym oddechem czuje sie lzejszy.,kontemplujacy
Chwila spokoju pozwala mi poczuc sie bardziej zjednoczonym ze swiatem.,kontemplujacy
Znowu wszystko sie zawalilo,zly
